id,stock_id,รับเข้า,วันที่รับเข้า/จ่ายออก,หมวด,ประเภท,ประเภทย่อย,รหัสสินค้า,ชื่อสินค้า,รูปสินค้า,หน่วย,lot สินค้า,ราคาสินค้า,รับเข้าจากบริษัท,เลขที่บิลรับเข้า,แผนกที่เบิกจ่าย,เลขที่ใบเบิก,จำนวนโควต้าเบิก,จำนวนยกมา,มูลค่ายกมา,ราคารับเข้า/จ่ายออก,จำนวนรับเข้า/จ่ายออก,มูลค่ารับเข้า/จ่ายออก,จำนวนคงเหลือ,มูลค่าคงเหลือ,สถานะคงคลัง
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001154,กระบอกเพชร สำหรับเจาะผนัง,,อัน,,590,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001155,มิเตอร์น้ำ,,อัน,,520,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-001156,กิ๊บ รัดสายไฟ เบอร์ 4,,แพค,,10,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001157,ตะปู ขนาด 3/4 นิ้ว,,แพค,,10,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-001158,มิเตอร์ไฟฟ้า,,อัน,,550,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-001159,แค้ม แบบคู่,,อัน,,30,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-001160,แค้ม แบบเดี่ยว,,อัน,,23,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001161,กล่องอเนกประสงค์ สำหรับเก็บนมผง ขนาด 2300 มล.,,ใบ,,425,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001162,ตู้อเนกประสงค์ ชนิดพลาสติก แบบมีลิ้นชักและล้อ ขนาด 42.10 x 35.80 x 105.50 ซม.,,ตู้,,899,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001163,เก้าอี้กลม ชนิดพลาสติก,,ตัว,,149,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001164,แผ่นสมาร์ทบอร์ด หนา 6 มม.,,แผ่น,,275,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001165,ชุดทรานเฟอร์เบลล์ HP e77830 สำหรับเครื่องถ่ายเอกสาร,,ชุด,,"16,000.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001166,สักหลาดหมึก สำหรับเครื่องคิดเลข,,อัน,,180,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-001167,ถ่าน ชนิดอัลคาไลน์ แบบ CR2032 ขนาด 3V,,ก้อน,,32,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001168,ฉากกั้นห้อง แบบทึบ ขนาด 240 x 250 ซม.,,ชุด,,"6,300.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสิ่งทอและเครื่องแต่งกาย,วัสดุสิ่งทอและเครื่องแต่งกาย,P230-001169,ชุดผ้าปูที่นอน พร้อมผ้านวมและปลอกหมอน,,ชุด,,965,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสิ่งทอและเครื่องแต่งกาย,วัสดุสิ่งทอและเครื่องแต่งกาย,P230-001170,หมอนข้าง,,ใบ,,219,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001171,ผ้าต่วน แบบผ้ามัน ขนาดหน้ากว้าง 110 ซม. สีฟ้า,,เมตร,,53,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001172,ผ้าต่วน แบบผ้ามัน ขนาดหน้ากว้าง 110 ซม. สีขาว,,เมตร,,53,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001173,ผ้าต่วน แบบผ้ามัน ขนาดหน้ากว้าง 110 ซม. สีเหลือง,,เมตร,,53,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-001174,พาน สำหรับจัดดอกไม้,,อัน,,420,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001175,ผ้าต่วน แบบผ้ามัน ขนาดหน้ากว้าง 110 ซม. สีม่วงเข้ม,,เมตร,,53,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001176,ผ้าต่วน แบบผ้ามัน ขนาดหน้ากว้าง 110 ซม. สีม่วงอ่อน,,เมตร,,53,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุการเกษตร,วัสดุการเกษตร,P230-001177,คาบูเรเตอร์ สำหรับเครื่องตัดตัดหญ้า,,ชุด,,"1,700.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-001178,พัดลมดูดอากาศ ขนาด 8 นิ้ว,,ตัว,,990,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-001179,ลูกลอย สำหรับเครื่องปั๊มน้ำไฟฟ้า,,ชุด,,520,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-001180,โคมไฟ แบบปีกอลูมีเนียม ขนาด 1 x 40,,ชุด,,500,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-001181,ลูกลอยไฟฟ้า แบบหัวนก,,ชุด,,480,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001182,สี สำหรับทาฝ้า สีขาว ขนาด 2.5 Gallon,,แกลลอน,,"1,705.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001183,แปรงทาสี ชนิดขนสังเคราะห์ ขนาด 1 นิ้ว,,อัน,,20,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001184,แปรงทาสี ชนิดขนสังเคราะห์ ขนาด 1.5 นิ้ว,,อัน,,25,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001185,แปรงทาสี ชนิดขนสังเคราะห์ ขนาด 2 นิ้ว,,อัน,,30,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-001186,ท่อหด สำหรับหุ้มสายไฟ,,เส้น,,10,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,P230-001187,Color box สำหรับ Printer M282nw no.206a สีดำ,,ชุด,,"1,250.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,P230-001188,Color box สำหรับ Printer M282nw no.206a สีฟ้า,,ชุด,,"1,250.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,P230-001189,Color box สำหรับ Printer M282nw no.206a สีแดง,,ชุด,,"1,250.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,P230-001190,Color box สำหรับ Printer M282nw no.206a สีเหลือง,,ชุด,,"1,250.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001191,ตะขอ แบบเกลียว,,ตัว,,2.5,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001192,เกลียวเร่ง ชนิดเหล็ก ขนาด 1 นิ้ว,,ตัว,,0.5,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001193,กระเบื้อง ชนิดแผ่นเรียบ หนา 6 มม.,,แผ่น,,275,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-001194,น้ำยา สำหรับขจัดคราบ (Cement residual parts),,ขวด,,980,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001195,ยางชะลอความเร็วรถ ขนาด 100 x 10 x 2 ซม.,,อัน,,379,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-001196,หลอดไฟ ชนิดนีออน แบบวงกลม สำหรับโคมไฟซาลาเปา ขนาด 48 W,,ดวง,,180,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-001197,หลอดไฟ ชนิด LED ขนาด 13 W,,ดวง,,110,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001198,ชุดปะเอนกประสงค์ สำหรับซ่อมโซฟา,,ชุด,,80,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-001199,ถังขยะ ชนิดพลาสติก แบบเท้าเหยียบ ขนาด 45 ลิตร,,ใบ,,859,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001200,กล่องอเนกประสงค์ ชนิดพลาสติก แบบลิ้นชัก 3 ชั้น ขนาด 30*36*50 ซม.,,อัน,,499,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001201,กล่องอเนกประสงค์ ชนิดพลาสติก แบบลิ้นชัก 3 ชั้น ขนาด 30*36*35 ซม.,,อัน,,425,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,P230-001202,Ram BUS 2666 DDR4 ขนาด 4 Gb,,อัน,,850,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-001203,โคมไฟ แบบดาวไลท์ หลอด LED ขนาด 5 W,,อัน,,130,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001204,ขาหนีบกระจก ชนิดสแตนเลส,,อัน,,135,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001205,กระจกใส หนา 3 มม.,,แผ่น,,480,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,P230-001206,คาปาซิเตอร์ ขนาด 16UF 450V,,อัน,,430,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-001207,สายยาง สำหรับที่นอนลม,,เส้น,,85,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001208,กระดาษโฟโต้ A4 180 แกรม,,แพค,,120,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001209,กระดาษการ์ดหอม สีขาว A4 180 แกรม,,แพค,,120,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001210,กระดาษการ์ดขาว A4 150 แกรม,,แพค,,120,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001211,กระดาษสติ๊กเกอร์ ขาวมัน A4 90 แกรม,,แพค,,120,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-001212,ถาดอาหารสแตนเลส พร้อมฝาปิด 5 ช่อง,,ใบ,,500,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-001213,ถาดเสริฟเหลี่ยม 10 นิ้ว,,ใบ,,250,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-001214,ถ้วยสแตนเลสพร้อมฝาปิด ขนาด 16 ซม.,,ถ้วย,,300,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,P230-001215,กล่องพลาสติกฝาล็อค 60 ลิตร,,ใบ,,500,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-001216,ถุงมือยางยาว แบบรัดข้อ เบอร์ S,,คู่,,120,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสิ่งทอและเครื่องแต่งกาย,วัสดุสิ่งทอและเครื่องแต่งกาย,P230-001217,"ผ้าขวางเตียง ผ้าฟอกขาว 42""x72"" ( Wช/Wญ/LR)",,ผืน,,290,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสิ่งทอและเครื่องแต่งกาย,วัสดุสิ่งทอและเครื่องแต่งกาย,P230-001218,"ผ้าถุง ผ้าคอมทวิว สีแดงเลือดนก สรว 88""x40"" (LR)",,ผืน,,350,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสิ่งทอและเครื่องแต่งกาย,วัสดุสิ่งทอและเครื่องแต่งกาย,P230-001219,"ผ้าปูเตียง ปล่อยชาย ผ้าโทเรหนา สีเขียวโศก (แผนไทย) 100""x108'' (แผนไทย)",,ผืน,,650,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสิ่งทอและเครื่องแต่งกาย,วัสดุสิ่งทอและเครื่องแต่งกาย,P230-001220,"ผ้าปูเตียง ปล่อยชาย ผ้าฟอกขาว 58""x108"" ( Wช/Wญ/LR)",,ผืน,,400,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสิ่งทอและเครื่องแต่งกาย,วัสดุสิ่งทอและเครื่องแต่งกาย,P230-001221,"ผ้าปูรถนอน ปล่อยชาย ผ้าย้อมสีเขียวโศก 42""x108""",,ผืน,,400,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสิ่งทอและเครื่องแต่งกาย,วัสดุสิ่งทอและเครื่องแต่งกาย,P230-001222,"ผ้าปูรถนอน ปล่อยชาย ผ้าย้อมสีเขียวแก่ 42""x108"" (ER)",,ผืน,,400,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสิ่งทอและเครื่องแต่งกาย,วัสดุสิ่งทอและเครื่องแต่งกาย,P230-001223,"ผ้าสี่เหลียม 2 ชั้น เจาะรูกลาง (4""x6"") ผ้าย้อมสีเขียวแก่ 58""x100 "" (OR)",,ผืน,,"1,200.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสิ่งทอและเครื่องแต่งกาย,วัสดุสิ่งทอและเครื่องแต่งกาย,P230-001224,เสื้อผู้ใหญ่ ป้ายข้าง ผ้าคอมทวิว สีแดงเลือดนก XXL (LR),,ตัว,,350,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสิ่งทอและเครื่องแต่งกาย,วัสดุสิ่งทอและเครื่องแต่งกาย,P230-001225,เสื้อผู้ใหญ่ ป้ายข้าง ผ้าคอมทวิว สีม่วง XL (แผนไทย),,ตัว,,280,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสิ่งทอและเครื่องแต่งกาย,วัสดุสิ่งทอและเครื่องแต่งกาย,P230-001226,เสื้อผู้ใหญ่ ป้ายข้าง ผ้าคอมทวิว สีเขียว XL ( Wช/Wญ/LR),,ตัว,,300,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสิ่งทอและเครื่องแต่งกาย,วัสดุสิ่งทอและเครื่องแต่งกาย,P230-001227,เสื้อผู้ใหญ่ ป้ายข้าง ผ้าคอมทวิว สีเขียว XXL ( Wช/Wญ/LR),,ตัว,,300,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุสิ่งทอและเครื่องแต่งกาย,วัสดุสิ่งทอและเครื่องแต่งกาย,P230-001228,กางเกงผู้ใหญ่ มีเชือกผูก ผ้าคอมทวิว สีเขียว XL ( Wช/Wญ/LR),,ตัว,,300,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
