id,หน่วยงาน,เลขที่บันทึกข้อความ,วันที่ขออนุมัติ,ชื่อสินค้า,รหัส/ลำดับสินค้า,หมวด,ประเภท,ประเภทย่อย,จำนวนที่ขออนุมัติ,หน่วยนับ,ราคาต่อหน่วย,มูลค่าที่ขออนุมัติ,กรณีเกิน/นอกแผน (over supply),ผู้ขอความเห็นชอบ,ผู้เห็นชอบ
A230680523012,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,สายเคเบิลไทร์ ชนิดพลาสติก ขนาด 6 นิ้ว,P230-000372,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ถุง,50,50,จำนวน วงเงิน,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,เทป สำหรับพันเกลียว,P230-000245,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,4,ม้วน,25,100,จำนวน วงเงิน ราคา,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,กาว ชนิดประสาน สำหรับทาท่อ PVC ขนาด 50 กรัม,P230-000324,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,กระป๋อง,45,45,,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,ข้อต่อตรง ชนิด PVC ขนาด 1.5 นิ้ว,P230-000838,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,ตัว,12,24,จำนวน วงเงิน,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,ข้อต่อตรง ชนิดทองเหลือง แบบเกลียวใน ขนาด 1/2 นิ้ว,P230-001139,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,4,อัน,35,140,จำนวน วงเงิน,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,สามทาง ชนิด PVC ขนาด 1/2 นิ้ว,P230-000323,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,4,อัน,8,32,จำนวน วงเงิน,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,ข้อต่อตรง ชนิด PVC แบบเกลียวนอก ขนาด 1/2 นิ้ว,P230-000799,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,5,อัน,5,25,,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,กาว ชนิดประสาน สำหรับทาท่อ PVC ขนาด 100 กรัม,P230-000768,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,70,70,,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,ก๊อกน้ำ ชนิดทองเหลือง แบบสนาม ขนาด 1/2 นิ้ว,P230-000217,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,200,400,ราคา,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,สามทาง ชนิดทองเหลือง แบบเกลียวใน ขนาด 1/2 นิ้ว,P230-001283,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,58,116,จำนวน วงเงิน,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,ข้องอ ชนิด PVC แบบ 90 องศา เกลียวใน ขนาด 1/2 นิ้ว,P230-000228,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,45,90,วงเงิน ราคา,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,ข้อต่อตรง ชนิด PVC ขนาด 1/2 นิ้ว,P230-000231,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,4,อัน,5,20,จำนวน,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,กิ๊บ ชนิดพลาสติก แบบก้ามปู ขนาด 1/2 นิ้ว,P230-000310,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,10,อัน,5,50,จำนวน วงเงิน,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,กิ๊บ ชนิดทองเหลือง สำหรับรัดสายท่อแก็ส,P230-000790,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,15,30,จำนวน วงเงิน,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,มินิวาล์ว ชนิดทองเหลือง แบบเกลียวนอก ขนาด 1/2 นิ้ว,P230-000820,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,110,110,,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,ก๊อกน้ำ ชนิดทองเหลือง สำหรับซิงค์ แบบใบพาย ขนาด 1/2 นิ้ว,P230-001024,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,245,245,จำนวน วงเงิน,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,ก๊อกน้ำ ชนิดทองเหลือง สำหรับอ่างล้างหน้า แบบหางปลา ขนาด 1/2 นิ้ว,P230-001070,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ชุด,195,195,จำนวน วงเงิน,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,ชุดน้ำทิ้ง แบบกระปุก,P230-000242,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ชุด,199,199,จำนวน วงเงิน,,
A230680523013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,ฝักบัวอาบน้ำ,P230-000254,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,195,195,จำนวน วงเงิน ราคา,,
A230680526001,PCU_วังทอง,พล 0733.301/ พิเศษ,26/5/2568,แผ่นโฟมจิ๊กซอว์ แบบ ABC ขนาด 29*29 ซม. (PCU วังทอง),P230-001328,วัสดุใช้ไป,วัสดุอื่นๆ,วัสดุอื่นๆ,1,ชุด,310,310,นอกแผน,,
A230680526001,PCU_วังทอง,พล 0733.301/ พิเศษ,26/5/2568,แผ่นโฟมจิ๊กซอว์ แบบ ก-ฮ ขนาด 29*29 ซม. (PCU วังทอง),P230-001329,วัสดุใช้ไป,วัสดุอื่นๆ,วัสดุอื่นๆ,1,ชุด,390,390,นอกแผน,,
A230680529001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ปลั๊กไฟ แบบกราวคู่,P230-000384,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,2,อัน,55,110,จำนวน วงเงิน,,
A230680529001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,หน้ากากปลั๊กไฟ แบบ 6 ช่อง,P230-000404,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,อัน,38,38,ราคา,,
A230680529001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,กล่องลอย ชนิดพลาสติก ขนาด 4*4 นิ้ว,P230-000363,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,อัน,18,18,จำนวน วงเงิน,,
A230680529001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,รางสายไฟ แบบ TD205,P230-001126,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,8,เส้น,85,680,จำนวน วงเงิน,,
A230680529001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,สาย THW ขนาด 1*2.5 สีดำ,P230-001304,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,เมตร,"1,135.00","1,135.00",นอกแผน,,
A230680529001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,สาย THW ขนาด 1*2.5,P230-001271,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,เส้น,"1,135.00","1,135.00",จำนวน วงเงิน ราคา,,
A230680529001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,สาย THW ขนาด 1*2.5 สีเขียว,P230-001305,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,เมตร,"1,390.00","1,390.00",นอกแผน,,
A230680529001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ถ่าน ชนิดอัลคาไลน์ ขนาด AAA,P230-000351,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,8,ก้อน,31.25,250,วงเงิน ราคา,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ท่อย่น ชนิดพลาสติก แบบ 2 in 1,P230-000243,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,145,145,จำนวน วงเงิน ราคา,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ฝักบัวอาบน้ำ,P230-000254,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,195,195,จำนวน วงเงิน ราคา,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ชุดน้ำทิ้ง แบบกระปุก,P230-000242,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ชุด,199,199,จำนวน วงเงิน,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ก๊อกน้ำ ชนิดทองเหลือง สำหรับอ่างล้างหน้า แบบหางปลา ขนาด 1/2 นิ้ว,P230-001070,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ชุด,195,195,จำนวน วงเงิน,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,สะดืออ่าง,P230-000266,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,75,75,จำนวน วงเงิน ราคา,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,มินิวาล์ว ชนิดทองเหลือง แบบเกลียวนอก ขนาด 1/2 นิ้ว,P230-000820,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,110,110,จำนวน วงเงิน,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ก๊อกน้ำ ชนิดทองเหลือง สำหรับซิงค์ แบบใบพาย ขนาด 1/2 นิ้ว,P230-001024,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,245,245,จำนวน วงเงิน,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,เทป สำหรับพันเกลียว,P230-000245,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ม้วน,27,27,จำนวน วงเงิน ราคา,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ข้อต่อตรง ชนิด PVC ขนาด 1 นิ้ว,P230-000230,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,15,30,,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,สามทาง ชนิด PVC แบบลด ขนาด 1 นิ้ว,P230-000721,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,28,56,ราคา,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ข้องอ ชนิด PVC แบบ 90 องศา ขนาด 1 นิ้ว,P230-000226,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,20,40,จำนวน วงเงิน ราคา,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ข้อต่อลด ชนิด PVC ขนาด 1*1/2 นิ้ว,P230-000793,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,20,40,วงเงิน ราคา,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,สามทาง ชนิด PVC แบบลด ขนาด 1*1/2 นิ้ว,P230-000791,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,30,60,จำนวน วงเงิน ราคา,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ข้องอ ชนิด PVC แบบ 90 องศา ขนาด 3/4 นิ้ว,P230-000225,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,4,อัน,10,40,จำนวน วงเงิน,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,กาว ชนิดประสาน สำหรับทาท่อ PVC ขนาด 250 กรัม,P230-000221,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,กระปุก,180,180,จำนวน วงเงิน ราคา,,
A230680529002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,สายน้ำดี ขนาด 40 นิ้ว,P230-000271,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,เส้น,120,120,จำนวน วงเงิน ราคา,,
A230680529003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,น้ำยา สำหรับขจัดท่อตัน,P230-001051,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,8,อัน,125,"1,000.00",จำนวน วงเงิน,,
A230680529004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ยางมะตอย แบบสำเร็จรูป,P230-001308,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,4,ถุง,90,360,นอกแผน,,
A230680529004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,หน้าจาน ชนิดเหล็ก แบบเกลียว ขนาด 2 นิ้ว,P230-000715,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ตัว,46,46,จำนวน วงเงิน,,
A230680529004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ใบหินเจียร แบบหนา ขนาด 4 นิ้ว,P230-000979,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ใบ,37,37,จำนวน วงเงิน,,
A230680529004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,แผ่นขัดพื้น ขนาด 18 นิ้ว,P230-000140,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,69,69,,,
A230680529004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ลวดเชื่อม สำหรับเหล็ก ขนาด 2 มม.,P230-000801,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ห่อ,184,184,,,
A230680529004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ฟลัชวาล์ว ชนิดท่อโค้ง สำหรับโถชาย,P230-000896,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,790,790,จำนวน วงเงิน ราคา,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ก๊อกน้ำ ชนิดทองเหลือง สำหรับอ่างล้างหน้า ขนาด 1/2 นิ้ว,P230-000220,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,590,"1,180.00",วงเงิน ราคา,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,สะดืออ่าง,P230-000266,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,75,75,จำนวน วงเงิน ราคา,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,สายน้ำดี ขนาด 40 นิ้ว,P230-000271,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,เส้น,115,230,จำนวน วงเงิน ราคา,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ชุดน้ำทิ้ง แบบกระปุก,P230-000242,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ชุด,199,199,จำนวน วงเงิน,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ลูกบิด ชนิดหัวกลม,P230-000720,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,265,265,วงเงิน ราคา,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,กาว ชนิดประสาน สำหรับทาท่อ PVC ขนาด 250 กรัม,P230-000221,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,กระปุก,180,360,จำนวน วงเงิน ราคา,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,เทป สำหรับพันเกลียว,P230-000245,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,4,ม้วน,25,100,จำนวน วงเงิน ราคา,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ข้องอ ชนิด PVC แบบ 90 องศา เกลียวใน ขนาด 1/2 นิ้ว,P230-000228,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,45,45,วงเงิน ราคา,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ข้อต่อตรง ชนิด PVC ขนาด 1/2 นิ้ว,P230-000231,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,อัน,5,15,จำนวน,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ข้อต่อตรง ชนิด PVC ขนาด 1 นิ้ว,P230-000230,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,10,10,จำนวน,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ท่อน้ำ ชนิด PVC แบบตรง ขนาด 1/2 นิ้ว,P230-000326,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,ท่อ,125,375,วงเงิน ราคา,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ฝาครอบ ชนิด PVC,P230-000756,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ตัว,30,30,จำนวน วงเงิน ราคา,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ฝักบัวอาบน้ำ แบบพร้อมวาล์วฝักบัว,P230-000796,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ชุด,299,299,จำนวน วงเงิน ราคา,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ก๊อกน้ำ ชนิดทองเหลือง สำหรับอ่างล้างจาน ขนาด 1/2 นิ้ว,P230-000219,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,290,290,จำนวน วงเงิน,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ก๊อกน้ำ ชนิดทองเหลือง ขนาด 1/2 นิ้ว,P230-000207,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,130,260,,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ก๊อกน้ำ ชนิดทองเหลือง แบบสนาม ขนาด 1/2 นิ้ว,P230-000217,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,200,400,วงเงิน ราคา,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,สายฉีดชำระ แบบชุดเล็ก,P230-000267,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,195,390,วงเงิน ราคา,,
A230680529005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,29/5/2568,ลูกบิด สำหรับประตูทั่วไป,P230-000777,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ชุด,285,285,ราคา,,
A230680604001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,กระดาษเช็ดมือ,P230-000064,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,600,ม้วน,42,"25,200.00",จำนวน,,
A230680604002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,ผ้าหมึก Printer ชนิดแคร่สั้น แบบ LQ310,P230-000023,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,5,กล่อง,150,750,จำนวน วงเงิน,,
A230680604002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,หมึก Printer Laser 85A,P230-000048,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,5,กล่อง,390,"1,950.00",จำนวน วงเงิน,,
A230680604002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,หมึก Printer Laser 30A,P230-000042,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,5,กล่อง,890,"4,450.00",จำนวน วงเงิน,,
A230680604002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,หมึก Printer Laser 79A,P230-000046,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,1,กล่อง,650,650,,,
A230680604002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,หมึก Printer Laser FUJI-XEROX CT202877 สีดำ,P230-001114,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,30,กล่อง,980,"29,400.00",จำนวน วงเงิน,,
A230680604002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,หมึก Printer Laser PANTUM P2500,P230-000937,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,2,กล่อง,850,"1,700.00",,,
A230680604002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,หมึก Printer Ink jet Epson 003 สีดำ,P230-000058,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,6,ขวด,290,"1,740.00",จำนวน วงเงิน,,
A230680604002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,หมึก Printer Ink jet Epson 003 สีชมพู,P230-000057,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,2,ขวด,290,580,จำนวน วงเงิน,,
A230680604002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,หมึก Printer Ink jet Epson 003 สีฟ้า,P230-000059,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,2,ขวด,290,580,จำนวน วงเงิน,,
A230680604002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,หมึก Printer Ink jet Epson 003 สีเหลือง,P230-000060,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,2,ขวด,290,580,จำนวน วงเงิน,,
A230680604002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,หมึก Printer Laser TN-2560,P230-001093,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,20,กล่อง,"1,390.00","27,800.00",จำนวน วงเงิน,,
A230680604003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,ธงชาติ ขนาด 120*180 ซม.,P230-000488,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,2,ผืน,80,160,,,
A230680604003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,ธง วปร. รัชกาลที่ 10 ขนาด 60*90 ซม.,P230-000487,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,10,ผืน,45,450,จำนวน วงเงิน ราคา,,
A230680604004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,4/6/2568,ชุดทรานเฟอร์เบลล์ HP e77830 สำหรับเครื่องถ่ายเอกสาร,P230-001165,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,1,ชุด,"3,500.00","3,500.00",จำนวน วงเงิน,,
A230680523008,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,23/5/2568,ใบเลื่อย,P230-000325,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,ใบ,60,180,จำนวน วงเงิน ราคา,,
A230680606001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,6/6/2568,น้ำมันเชื้อเพลิง ชนิดดีเซล,P230-000338,วัสดุใช้ไป,วัสดุเชื้อเพลิง,วัสดุเชื้อเพลิง,"1,155.00",ลิตร,32.37,"37,388.40",จำนวน,,
A230680606001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,6/6/2568,น้ำมันเชื้อเพลิง ชนิดเบนซินแก๊สโซฮอลล์ 95,P230-000334,วัสดุใช้ไป,วัสดุเชื้อเพลิง,วัสดุเชื้อเพลิง,156,ลิตร,33.09,"5,162.80",,,
